"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"East Asia & Pacific (excluding high income)","EAP","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","6.53050572192299","6.24083866135909","6.79500348939556","6.99302800315964","6.66553671561115","6.41517129991292","6.22438769294111","6.15752168157362","6.51374849836657","6.20362316593572","5.86666591858022","6.09495220789688","6.79834111541742","8.87816058990127","12.0252504650044","10.3362999551231","11.5117421435275","11.7884175703131","13.0311299297262","15.534170374584","17.3364111058767","17.4159844705161","16.1623294231872","16.3704024935058","17.0326832273281","15.7242175631938","15.3355187413221","18.2479228372309","19.6209959790265","19.9215179707623","22.7324455513203","24.4524055592159","25.1049418495572","24.6161136205808","28.3762298411195","28.3855228757692","27.8451177127524","29.6341151807663","30.4508941433706","29.891278382411","33.2515163765582","30.9700793829881","31.7759859870755","34.6530057548983","38.3326071000886","40.5285981947312","41.6192930998946","40.374724971497","37.5587713732495","29.3241639578054","31.2325779467158","30.7778896954807","29.3547870436125","28.3278802255525","27.3376337754757","25.0180498496192","23.4035426871992","23.8259296101165","23.3423123100659","22.4535479525015","21.9413395528299","23.4438874287942","24.714015482299",
"Early-demographic dividend","EAR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","12.2081302950246","12.8268086971377","11.3813326348262","10.9993811884551","11.7586669007686","11.7763522513275","11.61882732056","11.2267263144758","11.7530110872822","12.4437614759251","13.8976476722536","17.7324407850171","22.2152417950602","21.0504252612149","21.9408048466075","21.8892062258378","19.209891136177","22.3499122947654","23.8815602950197","22.7667416040002","21.0680326697248","19.212825673803","18.3112549461465","17.0377914707024","14.4515012692434","16.6640143725519","17.6820836750261","19.2487365013461","19.9012913429511","19.5300249813285","19.2222475815819","18.104119507855","19.1638386547237","21.8381213935264","22.8101972389788","22.8317787912613","21.7447213859797","22.2439635101212","25.1193070765816","24.056324513789","25.8876560825433","26.4549611379679","28.3825398372829","30.0082733936907","30.871253779344","30.1595451132501","31.5864277517868","26.0975398685887","27.6166712999","29.0486625739802","28.6030897947558","28.1201733091953","26.4485486569074","23.5887180818202","22.6728556045313","23.6048042565797","25.8271488813989","24.8816570007389","22.676233328661","25.9615465509656","28.1876498823816",
"East Asia & Pacific","EAS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","13.7380178961392","12.6068849116864","13.0912007365311","12.9090259778061","12.6862750987088","12.0657415742274","11.7146609662269","11.4499344197753","11.518856031114","11.4219919976077","11.1167921204345","11.8395433434935","11.6129999430552","12.2955534027221","15.3175936263538","14.3849822875412","15.739963649851","15.554627488425","14.4466469924056","15.854514573617","18.5016267703484","19.1057912285752","18.6465466190718","18.3106604657821","19.4905021220735","18.7662806296577","16.1976363455314","16.3904544580057","16.3876773614901","17.0826100891033","17.7166999096078","17.7394631370459","17.9837010997319","17.4375769964859","18.0601564124193","18.7797859112354","20.2575428185646","22.2891713955404","22.8170259807504","21.6027940723532","23.6274092149541","23.4706708679603","24.8239050291971","26.3893488089242","29.2591082937703","31.6320454746131","34.7577225193687","36.2705041855418","35.9192996139568","29.2633954249824","32.0607063319267","32.5880442254751","31.8158860090661","32.3780323701476","32.2880380064469","30.2031245036776","28.1509679643044","29.1840001468862","29.1139622106349","27.9442839039234","26.6836901284932","29.0911644843781","31.5023331689219",
"Europe & Central Asia (excluding high income)","ECA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.8234331219278","20.1322142039013","16.1854809019979","47.6199927679569","31.569954881408","28.5418392610866","28.7015560942739","26.9039948437696","26.8736770393406","27.7431585408975","30.9791427898794","34.241849221692","34.8526422683016","33.1571583195738","32.6522987780234","33.3886394966573","32.8906750961238","32.7310765467294","30.9516608448078","32.8780318493616","29.5225463316222","30.0287020578839","31.0766847411252","30.4080933075909","28.8486434971709","29.8708004957068","29.5523093591924","27.8974493814127","29.590110828711","34.2313150536225","32.9815808146372","29.3830771883107","34.2666758930518","34.1232565402457",
"Europe & Central Asia","ECS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","20.0975351792187","20.1705549993913","20.1897732486524","21.3067804718057","24.3661353591976","22.7254626533293","23.7912746511186","24.2048979383919","24.098856493123","24.5517199748821","25.024886802417","26.3021591090808","26.2358860421924","26.4548690658578","28.1799213455041","28.4027251077704","25.4348905761713","24.7689018482308","24.8013737814514","25.9579398589744","25.3842453472338","24.7542366563946","27.1072052102218","26.278205657608","27.2062870507107","28.4552819698377","28.7118378452697","30.3894167327488","30.6330870581352","31.113583768069","34.4786171078686","34.5182773932158","33.6826982019124","33.052920358665","34.3601622601181","35.6148682111786","37.5035987901922","37.7722965970602","38.8224487857304","34.9196443883832","38.0894172341413","40.4805177747049","41.0561557911146","40.9269583095626","41.2391716646874","42.0517702392791","42.0617925830774","43.6293757992793","45.0719775666039","44.8921338024542","42.1987312440601","45.7506468984371","49.9278700720689",
"Ecuador","ECU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","9.54757459974287","8.95749302316734","10.241499477094","9.23332167594574","8.90005388991768","8.97965718654229","10.4856999890863","10.1071865699827","11.0421655960631","8.502945502182","9.44122815724685","10.5804061171855","12.4079121734925","17.8780376822995","22.6520505462625","16.0708936407758","16.0356359447623","16.3028768282836","14.7319827064124","17.908078493992","17.1480264889783","14.6178458363348","14.6564911171017","15.5596149638646","17.3764203987504","19.6813709732654","15.6294034750431","15.3660870665061","19.0058510014465","20.2830489687176","22.7643720219304","23.6745835890502","24.1337401413123","20.0358408321345","20.279818070143","21.2869033721764","22.2732846879762","21.5349262106698","17.8919508668257","26.3775416402476","32.1275352850362","23.2227470913006","21.4923738863205","22.5984000546606","24.5543485987149","27.618174102084","30.3330747691276","31.9317679733426","34.1636395532671","25.2491079369784","27.8949559708311","31.121199802252","30.164809271004","28.6382882966079","28.0518541458062","21.2582213779601","19.5047912651498","20.8328178926217","22.6046839884209","23.0483673045907","21.8579265957348","26.1883645351699","29.1718799310307",
"Egypt, Arab Rep.","EGY","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","19.8661933369743","17.6463071811909","15.0523800771917","17.7588574567427","18.3980463980464","17.1308761862723","16.3333742281111","16.8257850718005","11.7999212288302","13.4528315891041","13.568215892054","13.2416980181888","12.7102388034806","13.5351513635226","20.367410342421","18.1679418083142","17.167317960803","21.5861338140538","19.9031709963356","26.4927384576357","30.5146382860509","30.961436324455","26.3332739579622","22.9323308270677","20.5696202531646","18.230563002681","13.8321995464853","12.621359223301","17.3701298701299","17.7922077922078","20.3549060542798","27.4666666666667","28.3968368080518","25.8376288659794","22.5714285714286","22.5490196078431","20.7497820401046","18.8416698006769","16.214335421016","15.0520156046814","16.2011173184358","17.4797881237803","18.3161784111903","21.7964071856287","28.2299608489594","30.3435468895079","29.9498138254816","30.249731471536","33.0429927414852","24.9568221070812","21.3492458146859","20.5674276128656","16.3969666208873","17.0178456245969","14.2441314553991","13.1838454928598","10.3454639403558","15.0140868185672","17.984655608418","16.6440314510365","12.4727757370868","10.5611502153652","15.0870258208479",
"Euro area","EMU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","18.8959057579889","18.9087817542932","19.2150005877588","20.0520370503465","23.0830942716141","21.5537868496695","22.5689600250665","22.9178377533427","22.7141459058988","23.4571286661983","23.788861066488","25.3622743599634","25.2872990045188","25.4243948697179","27.0569629483934","27.3276233291624","24.4810792146331","23.7882740214692","24.1917590299234","25.3005017155472","24.9464072687035","24.8248730274808","24.4825283882742","24.6240020806652","26.0575122728594","27.7057914284136","28.0787092770107","30.3941768999416","31.0101266118561","31.3522010689829","35.1192494347511","35.1445363079759","34.5308876820828","33.6213525976416","35.1510673208619","36.5168495591697","38.5498472986545","39.6752608790368","40.0229426457955","35.128703328593","39.1513879083229","42.0195745872724","43.6925737365838","43.872592301237","44.5023873268041","46.0071271632772","45.5218216639395","47.2019299420445","48.0549807147643","48.1558094030406","45.2778574420694","49.2940425516567","54.738215870179",
"Eritrea","ERI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4236063474642","30.5566909180087","28.0196629213483","22.3880193550131","29.2337703579368","29.6148227877297","14.8344835891991","9.53440754918544","9.67062059350866","10.8070403599802","11.7811808402808","6.44232783354792","5.77539898239118","6.16571332006919","6.8995093921478","5.77185258376616","4.42875664923759","4.52862385911089","6.37837659786896","18.1548372567671","","","","","","","","","","","",
"Spain","ESP","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","12.1305923841076","13.0134042979082","13.3390611645166","13.3214863765807","13.1846269779674","12.3758067973041","12.5668698051083","13.2518406475884","13.8795394367162","13.7041541055549","14.290795510043","16.2834543704173","16.9771129229524","19.0753188645146","21.3030596617516","20.8647410534082","18.1973254232763","17.7248427677011","17.3027870832366","16.6023774220319","15.7247981570607","15.7607198147856","16.1875489219385","17.7088876106212","20.3111354333221","21.8270992731031","23.0323607990957","25.6697890106843","26.101947326675","26.3515090067028","28.5633579326111","27.8616191602484","26.553994919632","25.6289061234055","25.4119848226223","24.9792690409411","25.2413025005404","25.984738814678","25.6239291743162","23.0616941747255","25.9516793464024","29.5349622049272","31.4551199491031","32.9519524786","33.4679762310577","33.6108606686628","33.8624576012634","35.1305643393675","35.1450626692993","34.9069018147542","30.7999452588532","34.9334875650665","41.5513281511377",
"Estonia","EST","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.9013474101197","61.2792495590997","70.3823658944387","73.6343458033252","69.866107922999","61.6273943170743","61.2519641640865","57.9558790066704","57.1622882965674","61.0793356433405","65.435020060353","63.2667645864486","62.5985727746292","66.3922524308487","60.8643762008331","75.0493161875336","86.6037914150865","86.2077922686801","84.5681702038371","81.8654328816924","77.4354984416443","77.00753773581","75.8098540993405","74.3238978479862","73.884686414146","69.2738629866934","78.2966516714484","85.501822384777",
"Ethiopia","ETH","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6868531997337","13.7672981990263","12.484073558977","11.6416199095703","9.36331359735926","7.81208050267299","7.62936862241418","8.37267586646371","7.9399766087609","7.12720094276697","7.63170164458893","8.24504858922511",
"European Union","EUU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","19.3642420643365","19.3710781959153","19.6353115883379","20.5921103714595","23.6855089811968","22.0697535569126","22.9707023934532","23.2739045300551","23.0826442187658","23.9032893075374","24.2550600211717","25.8404392569709","25.8478027488818","26.102773711849","27.70958647644","27.9424681256354","25.0582287943969","24.3959267020229","24.8052445716408","25.8632779235981","25.4591015950024","25.2574418045045","24.9628605652526","25.158610349603","26.5907277569111","28.2812090796245","28.6254804975859","30.923326993581","31.5417755215916","31.9177890603605","35.6936004084393","35.7023104908024","35.1027992630629","34.3463993991436","35.9871563044364","37.4444592301467","39.6295461005331","40.7188612673018","41.1017813655439","36.2749622668845","40.3187633213767","43.1939262919323","44.7801044013966","44.9667943480734","45.665910990472","47.0517949507166","46.643702034034","48.2885478876611","49.1234931556471","49.2814637850001","46.3856054982697","50.3988123592715","55.9099112051355",
"Fragile and conflict affected situations","FCS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.3413047679278","19.3735719616783","22.5844071006239","23.7601850039111","23.4297471598511","26.4794012356472","27.8605685895271","29.7310958453849","31.2142011828773","27.6209513726404","30.7705686301768","36.6069393567494","31.3912540482653","33.8344030661718","34.181662661636","36.4331889709862","36.6826044181979","37.6639750131632","34.4003686692789","36.3809148139166","26.7055699047111","32.320532979027","32.9982735439147","32.5063372109078","27.0806189089467","23.6533813971171","19.653856357499","17.6838806577659","21.4037260197795","25.6805724086336","24.1823376766818","19.7764943311407","24.422536406139","",
"Finland","FIN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","23.8700602646159","22.5680939589338","23.6531329137869","23.6042463983697","25.6809049866827","22.1336097877499","23.5470323951414","26.8512969361419","27.8603220860343","29.5785783806065","30.8227114716107","31.2869414453464","28.8741443356774","28.7045568771989","29.4855967078189","27.9886685552408","25.6472014419473","24.9985232441373","23.9054781486647","23.023366825395","22.1462417132994","21.2695197873393","25.5443372413956","31.3809679376488","34.0356367563279","35.7649494160265","36.3194655329487","37.7773967348633","37.4387834719525","37.6043997604715","42.0310461588074","39.7640844096579","39.1350026265102","37.3208390170611","38.6153768628983","40.2733670538658","43.0742002463895","43.8259066028053","44.9000077214115","36.0809256824047","38.4143975593033","38.900392933262","38.8082790730065","38.0176291228019","36.4814376235518","35.4069588665232","34.8104524683015","37.5495468424797","38.4687872116233","39.8806794019795","35.7875633302246","39.5516253381964","44.8914237716506",
"Fiji","FJI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","48.5412169826962","43.030303030303","43.2279504221304","43.6088212564506","42.8291382419823","44.3330294743239","41.6638161045358","45.3112203112203","56.3618039808516","62.6696209667903","62.3434343434343","57.3114593535749","51.897360194512","52.3567888999009","56.4064195129251","55.2961131762243","62.8648901981789","61.1512460233298","60.9377378596438","61.2018562701555","65.3864457072474","60.9542796384902","61.8003591739","60.2701091442722","54.2008480535254","54.0674603174603","50.0816794036465","48.6020477564751","57.124778718287","49.4364117251897","57.4344020565171","59.2805929796761","61.1111436965945","56.8734283161838","52.3342755939207","48.8367555799083","46.6472413870702","46.015565038712","47.7487957741689","48.1312778068958","27.5196048991756","27.3065982821364","45.5701311426213",
"France","FRA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","14.8140239996584","14.410635155096","13.1743577127192","12.9275480452707","13.0944809554095","13.5693910130591","13.5935575785381","13.4893070523201","13.5560947145358","14.2970293505153","15.9811611958822","16.4816822643232","16.6231060727089","17.5247221371069","20.6302807987887","18.8332004951754","19.3351723328393","20.2335670307392","20.2426745837098","20.7159538936742","20.9825796312283","21.9698618586821","21.3986951973501","22.436327077748","23.8354808141097","23.3242134965665","20.3834784359363","19.5973518165664","20.3667255718941","21.6581538248618","20.9757333804124","21.3348844239057","21.3305593452775","20.7925794072246","21.6603227312909","22.6229260600867","23.055564872","25.52319541576","26.1264919786729","26.0765353865349","28.5949742490286","28.2658952021844","27.5310502579308","26.1119689746398","26.4688363216607","27.0330510418171","27.9350550901956","27.853257510199","28.1193848563025","24.8355472102672","26.7882998402738","28.4213374764194","29.2030271868495","29.3647378670492","29.666684498073","30.5926223781313","30.2475371833945","30.9486331871","31.7136672102555","31.5920554143668","27.4502276377653","29.4487518343616","34.0127739939978",
"Faroe Islands","FRO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.6505464222513","48.7619168679293","51.3355592654424","51.563163399505","49.0637262206328","46.7733947828548","43.7008864630511","42.0449161375912","41.7995282822306","42.1302295627862","45.9747748883304","43.6586534946258","46.7233990636104","52.4344736333497","52.5594793555959","55.4429625707383","53.4142881600509","53.2164924640527","54.5363339704935","56.3647913807999","52.8180066352782","55.6126699317984","47.7657587292326","52.687909636034","",
"Micronesia, Fed. Sts.","FSM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","3.38028169014084","","","","","","","","","","","","18.2036535660789","18.4133229185113","18.0259240958194","18.7530582789754","16.4620322021618","17.9710963777019","19.2413274797911","18.082841134567","18.7648844144367","15.5280640703308","16.7159910484937","18.0815084212905","22.480949206191","23.3206698509682","21.8720543333455","23.6903511468994","24.7142642376396","29.8877887062653","30.3974220590238","31.8284267419047","27.0650027062475","27.6542051349344","29.9609618323775","35.4747304458985","31.4805825242718","23.75","23.8349286400057","29.9933888732877",
"Gabon","GAB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","34.1709866594221","31.2116929841637","31.7142574775686","47.1029950587534","41.8918698703132","43.2432432432432","39.7351059164083","48.0539071856287","48.4224832860128","54.6554602013933","49.7206592802996","66.3176974310181","73.0874377880184","58.8454314090627","57.546408393866","49.5242214532872","45.5847587261855","51.5937409446537","61.7581602373887","58.4858827179646","64.720194647202","63.3635064316341","61.594751450921","61.3247697902964","59.092661611618","62.5724758413862","35.1913124628828","42.6949203879677","36.7305839700992","45.7955821789592","46.0385042576823","47.2634592944107","46.0755528555794","48.7946135128426","61.6756399787038","59.3869990303814","62.6632449876408","61.3040108069859","47.4063516068053","59.6125043538837","69.0321767086082","54.2752324798833","52.6088996947807","51.9294344950898","55.0391552768837","60.0086727573886","60.5718165208079","58.528604586134","62.1997120113374","52.1717321839785","57.6634923763037","61.7443721274506","60.9503414381301","57.3574058813271","44.5208923945675","46.0320085043705","44.0353472921111","50.2267539725926","54.2990764910062","51.4310732271996","47.5047621419628","55.5421784992529","61.3838511314544",
"United Kingdom","GBR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","22.0657710602193","22.1494889911272","20.8791415640521","22.7136460798534","27.1387478312146","25.7029750901404","28.344066434917","30.0229332431572","28.34546793558","27.7044217605033","26.9330806221385","26.2895932512032","25.9382390252837","26.0691846155275","27.8687470096211","28.2255078675203","25.1392543704653","24.6521314135953","22.2009529560987","22.6721320995848","23.3617064578112","22.626615439699","22.9550399452519","24.866067336033","26.1137220274934","25.7877073230201","26.3666272339996","25.7739383113616","24.431466808629","24.2829095436479","25.6187434329601","25.5220579696732","24.4434186728661","23.9707067299105","23.979764549425","25.177277348581","27.4323635269891","25.41920258353","27.3085154480018","26.6292153656013","28.5596270360417","31.0926318838176","30.3745357483273","30.0492174139425","28.3899685800131","27.6303254870645","28.6504713020159","30.6724482591913","31.2349066704984","31.2576060558948","29.2371897151774","28.8199604800537","32.7226463308604",
"Georgia","GEO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.5492957746479","42.4657534246575","42.3611111111111","40","27.6041666666667","35.656836461126","46.8887411644884","57.7721046215228","25.5018957089734","13.3262039550213","15.6102241542076","16.4587343939786","19.0555929931025","22.9944664162433","24.4613664968535","29.229275751073","31.4557279807569","31.1289353948882","33.2590418986481","32.4708663587118","30.818298438254","28.2633198601303","29.5452018236406","32.9545037944055","34.6877980430713","36.5162906347673","41.7219538979684","39.9344557254852","40.8622366288493","40.7997544368791","46.5276142251531","50.5585276931977","54.8184931411381","37.2914948646426","43.1869061613332","52.8981965121543",
"Ghana","GHA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","28.1933256616801","26.1290322580645","24.2147922998987","21.1818181818182","19.9029126213592","17.1214188267394","14.6245059288538","17.4202127659574","20.3529411764706","19.7401299350325","21.3368747233289","15.76","20.7104795737123","21.4510139960011","18.3261802575107","19.3639977285633","15.7064051486362","10.4989698109827","8.35795292099495","11.2323719084402","8.46634929524876","4.7558725525294","3.33830724919319","5.55591779958487","8.04402704011295","10.6544856696439","16.5760970525604","19.662600536193","18.1833834984151","16.7426373151832","16.8778904107735","16.9635460585641","17.2259554921286","20.2539190620077","25.2586359269933","24.4964459408904","32.1121821725595","32.4102909291879","33.8713517576318","32.0783389537313","48.8022576190038","45.2330164667316","42.6162518930867","40.67904265112","39.3033251214107","36.449216950714","24.6561905230047","24.5250906044049","25.0294572995074","29.2918659785048","29.4767179831573","36.9366085502594","40.3592181740371","25.4407833967285","28.2319017691896","33.8317049892785","31.1932394892801","33.8768744319153","33.4548958825786","37.4495994213844","20.7210460971807","29.9076197158287","27.5255404214296",
"Gibraltar","GIB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0918998797535","31.6313529842214","26.8725854919989","31.0936007644729","31.0752357966487","30.3308789199472","24.8746135391254","26.518473919975","22.7523273546939","21.1188077615019","19.1951011381517","19.5610874799331","21.2867043609338","21.6395182620822","24.5238730443766","28.5786627531762","26.4778105826218","25.9567433485115","24.6259751804795","34.785653087248","23.8243111628192","23.5509581400425","21.6404645816144","22.5157910775743","30.3412039763105","32.6022412272857","33.1373915984787","26.4706206459562","26.6885101438552","21.4968703899218","29.3715113131113","44.6602984531034","40.207095532907","35.0420493356393","46.6744988629012","42.9897509443992","43.6701925605662",
"Gambia, The","GMB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","36.1706143128562","40.5214702450408","39.9904373177843","40.3928799149841","37.7915557595227","32.3672489082969","33.7730574324324","35.10265625","38.9730323367907","44.7085714285714","41.0568517994186","36.7355007940942","33.6812220982143","34.9595566314545","42.7362117947004","43.9610919071626","44.3343868056983","50.4882900411417","51.124937067338","43.8648501052392","46.6241521468575","49.4180868785238","50.3657173202158","55.0599839853348","59.9027362567641","29.4389196534377","30.5927066695166","28.1920156527405","21.239618008448","23.7756490416755","21.7986715984453","22.9322025464249","25.3055746540899","24.3973610833853","25.7986743189831","21.8207981338634","27.1573845831505","31.0937864451292","20.5947828682591","19.9032907784291","21.0347123388331","18.0329574603162","14.4752001750388","15.7461075261153","14.6678148782972","16.8594044684804","19.8416822348377","18.9791643659006","21.8368954439609","19.59633316034","15.9115118159461","16.7894553936941","21.7264294987761","18.8413979684695","9.62179188685386","6.47185905236703","4.56965741064159",
"Guinea-Bissau","GNB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","3.99992597870037","4.15811476727799","4.35556891958852","6.05983599717812","5.01836637504704","5.18490673649008","5.27257880477398","9.30433013231745","7.73468591860995","7.27220919612081","12.6875589066918","11.1931580612026","7.84023597069396","6.00914819686291","13.401208377137","9.7579917070428","5.2352190281943","11.3670030066588","12.4408959444156","8.89071894892332","9.93598936667604","9.98248720152008","4.90248984902835","8.86943639036949","16.4544077578653","11.6671696094704","10.524404058905","21.0167632141376","14.4436976190476","24.8611766470287","21.7558574111665","21.1945992940481","17.8331205708016","18.6798108907565","18.4598915805643","16.1497305470476","12.8486662552065","20.191035630237","19.850608604922","18.8493377356219","14.906079450198","25.6740075016207","15.4752133462098","18.2571916032992","20.2074001359927","27.5430439150609","26.5081142999537","27.7739726207238","25.2760949743129","20.2879496621221","14.3870438781701","","",
"Equatorial Guinea","GNQ","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.4173831312055","82.3256504465367","88.621293972478","89.2243501802952","74.342209937853","85.7584331985967","75.0953126572332","71.9049918240751","67.6533166625479","65.9632885983728","56.6584738218082","51.4128299447575","58.8631052137026","59.6145347244398","51.1307495482003","43.4867314883318","55.4732496981446","56.3377726270993",
"Greece","GRC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","9.90385786841929","9.48361416286503","8.35003041643498","9.07138303289599","7.64662716770438","7.6515725044925","9.34809400129507","8.99497204377971","7.98790761892723","7.69564440640838","7.88293430470082","8.15685077339779","9.12993589851439","11.6374738160315","14.2156917677276","14.141642932848","14.0486659416263","13.9802298901129","13.6527288149515","15.173787355332","19.324074312413","21.3894615100296","17.2091015089407","16.4761402712923","16.8009629699017","16.1337979549981","17.6945232787713","18.1240780374301","16.3145777771338","15.9457527339021","14.7785885906513","14.1996384673384","14.8788387463889","14.0477675995248","14.4456097659658","14.4252831996045","14.2869571167997","16.2222653155809","16.2965837340344","19.2560788828189","23.7183809477501","22.7887439174771","20.1128547276336","18.5445828726114","20.7081146865937","21.3122306069205","21.1740089927196","22.5202697339856","23.3615690275965","18.9821868205149","21.7981021490645","25.4897748402871","28.7425794655455","30.2072069848421","32.48559818352","32.1271612438756","31.2874562644429","35.0340942348023","38.9929061011015","40.1099326212275","31.9884491678224","40.8740030513676","48.7371821227688",
"Grenada","GRD","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7958046861305","39.2867282735124","41.0606593287719","37.8031157331997","36.202264989018","36.9791298751246","30.7311174683694","34.0559738599233","37.9979322930038","37.5119902093739","37.7008521502702","38.4728230205003","37.5798451272169","40.765047712594","40.692233747059","44.4545789045455","41.0427004962382","35.9517470139374","35.4361749713673","",
"Guatemala","GTM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","12.6389433345097","11.9531914138749","11.7873382301504","14.2857142857143","15.3875771986435","16.7868421801744","18.9401021068527","16.2091503267974","16.7339335610059","17.803428809807","18.5714285714286","17.2863764611044","18.9073430733356","20.8819857978365","22.4070859530946","21.7230313502839","21.5723995339427","24.4557969361994","21.4756359675935","21.3484767667697","22.1864013098608","17.0897478795325","14.7871967920338","12.9944745637801","13.0021117951203","11.9482295185845","16.051899759743","15.8489083812073","16.103675330358","17.3074488681037","21.0275209423808","17.9526059616575","18.0659894300903","17.703031106822","17.5199449479992","19.2590440307493","17.8101172991418","17.9561080230154","18.1716066211","19.0049241253611","20.1950343956927","28.6635482851857","26.7262767971618","26.1810997164793","27.4194097089723","25.454901513817","25.3398334344627","25.9805176037841","25.1243459208619","24.3678264820599","26.2254643341594","27.0677057848772","25.267092636425","21.9981553963722","21.7443629245636","19.8299076925978","18.7530892947864","18.4950463014753","18.1693265265636","17.6119761529528","16.3445130546925","17.7121044581955","19.0155395632265",
"Guam","GUM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2728344136712","17.6800224152424","21.8661152752649","22.6916686446713","23.7140160453044","22.8564930634524","20.8887934735938","17.3570836785418","17.0943624974742","18.6195826645265","19.0693257359924","19.5036117799593","18.8413547237077","18.0720813933437","18.9628876461617","18.9755529685681","19.2371202113606","22.0389569588439","6.3030920829086","3.03772660460559","",
"Guyana","GUY","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","48.7320082248115","52.0715630885122","56.6427289048474","62.92731496847","57.1129080563043","55.2551724137931","54.9897119341564","57.4418057841524","58.2372143634385","59.2458884877657","56.4600448095594","58.4116291437688","57.4670448857","52.1867245657568","68.3460773017702","74.88","66.0769298477247","63.2079665688628","63.0827482842944","59.8069527184979","81.2864655172414","68.9229849043823","52.7800829875519","45.8787465940054","44.1611518844767","48.0871794871795","46.3041495992696","79.5683401563068","63.6297719581869","66.3407608716802","62.706670770763","102.314529076631","125.748453374417","114.322592517421","104.951974695711","101.210568427252","102.621309314357","99.6600655297052","95.9327548902846","96.5084717132055","96.0799732120736","92.8742833412542","92.3031854232478","89.6766919563527","95.5626731827216","84.6228685715672","","","","","","","","","","","","","","","","","",
